index,thesis_year,thesis_title,thesis_author,size,thesis_link,pdf_link,resumen,path,exist,isPDF,isScan,school_simple,school_complex,thesis_tutor,path_txt
5015,2-Mar-2017,Desarrollo de una herramienta para la integración de repositorios digitales institucionales con plataformas de grandes volúmenes de datos (Big Data),"Piña, Rafael Alejandro; Alba, Ysidro",1.86 MB,http://saber.ucv.ve/handle/10872/14731,http://saber.ucv.ve/bitstream/10872/14731/1/TesisRafaelYsidroFinal.pdf,,thesis_pdf_all/5015.pdf,True,True,False,escuela de computacion,Escuela de Computación,Jesus Lares,thesis_txt/5015.txt
5143,8-Mar-2017,Aplicación web para la gestión de los procesos de configuración de promociones en una empresa de Telefonía.,"Mangialomini Milici, Ricardo",2.12 MB,http://saber.ucv.ve/handle/10872/14998,http://saber.ucv.ve/bitstream/10872/14998/1/TESIS_RicardoMangialomini_17908154_ActaFirmada.pdf,,thesis_pdf_all/5143.pdf,True,True,False,escuela de computacion,Escuela de Computación,Yosly Hernandez,thesis_txt/5143.txt
5159,8-Mar-2017,Desarrollo de una aplicación web para el comercio electrónico de vinos exclusivos,"Alejos Valera, Ariany Carolina; Berroterán Matheus, Carlos Eduardo",4.46 MB,http://saber.ucv.ve/handle/10872/15015,http://saber.ucv.ve/bitstream/10872/15015/1/TEG%20-%20Ariany%20Alejos%20y%20Carlos%20Berroter%c3%a1n.pdf,,thesis_pdf_all/5159.pdf,True,True,False,escuela de computacion,Escuela de Computación,Franklin Sandoval,thesis_txt/5159.txt
5186,13-Mar-2017,Diseño y desarrollo de un sistema base de gestión de contenidos,"Castro Lameda, Paulo Cesar",3.47 MB,http://saber.ucv.ve/handle/10872/15046,http://saber.ucv.ve/bitstream/10872/15046/1/%5b2016-05-10%5d%5bTEG%5d%5bPauloCastro%5d%5b21411354%5d_Tomo.pdf,,thesis_pdf_all/5186.pdf,True,True,False,escuela de computacion,Escuela de Computación,Rafael Rodriguez,thesis_txt/5186.txt
4984,1-Mar-2017,Desarrollo de soluciones web y móvil para la integración de marketing de proximidad y gestión publicitaria con dispositivos beacon como tecnología base,"Alvarado Morantes, Edwin Elías; Díaz Meza, Pedro Alejandro",8.37 MB,http://saber.ucv.ve/handle/10872/14697,http://saber.ucv.ve/bitstream/10872/14697/1/TEG_EdwinAlvarado_PedroDiaz.pdf,,thesis_pdf_all/4984.pdf,True,True,False,escuela de computacion,Escuela de Computación,Sandoval,thesis_txt/4984.txt
4985,1-Mar-2017,Desarrollo de una arquitectura Big data para Registros Mercantiles,"Paiva Muñoz, Pedro Alfonso",7.91 MB,http://saber.ucv.ve/handle/10872/14696,http://saber.ucv.ve/bitstream/10872/14696/1/Tesis_Paiva_Final.pdf,,thesis_pdf_all/4985.pdf,True,True,False,escuela de computacion,Escuela de Computación,La Virgen,thesis_txt/4985.txt
5144,8-Mar-2017,Desarrollo de una solución de inteligencia de negocio que apoye a la toma de decisiones en el servicio de orientación y control de estudios de la facultad de ciencias,"Guevara Salas, Emma María",3.98 MB,http://saber.ucv.ve/handle/10872/14999,http://saber.ucv.ve/bitstream/10872/14999/1/TEG_Emma_Guevara.pdf,,thesis_pdf_all/5144.pdf,True,True,False,escuela de computacion,Escuela de Computación,Concettina Di Vasta,thesis_txt/5144.txt
4986,1-Mar-2017,Solución de inteligencia de negocio para la obtención de indicadores de control y seguimiento de proyectos de obra civil,"Vieras, Edward Alejandro",7.09 MB,http://saber.ucv.ve/handle/10872/14695,http://saber.ucv.ve/bitstream/10872/14695/1/Tesis_Edward_Vieras_cd.pdf,,thesis_pdf_all/4986.pdf,True,True,False,escuela de computacion,Escuela de Computación,Franky Uzcategui,thesis_txt/4986.txt
5145,8-Mar-2017,Desarrollo de un catálogo de datos abiertos y una aplicación móvil para la administración pública venezolana,"Martínez Bolaños, Alexis José; Cobo Castellano, Keily Carolina",3.98 MB,http://saber.ucv.ve/handle/10872/15003,http://saber.ucv.ve/bitstream/10872/15003/1/Tesis_DA_Final.pdf,,thesis_pdf_all/5145.pdf,True,True,False,escuela de computacion,Escuela de Computación,Franklin Sandoval,thesis_txt/5145.txt
5146,8-Mar-2017,Desarrollo del museo virtual de instrumentos de tecla de Caracas,"Torres Pacheco, Maglory E.; Vivas Chacón, Anakarenina",3.16 MB,http://saber.ucv.ve/handle/10872/15007,http://saber.ucv.ve/bitstream/10872/15007/1/TEG_MT%26AV.pdf,,thesis_pdf_all/5146.pdf,True,True,False,escuela de computacion,Escuela de Computación,Yusneyi Y Carballo Barrera,thesis_txt/5146.txt
5147,8-Mar-2017,"Desarrollo de un sistema para la evaluación y diagnóstico de la actividad docente en la Facultad de Ciencias, UCV","Gómez Pérez, Marco Gonzalo; Oviedo Aponte, Mónica Gisela",1.41 MB,http://saber.ucv.ve/handle/10872/15020,http://saber.ucv.ve/bitstream/10872/15020/1/TEG%20con%20acta%20firmada.pdf,,thesis_pdf_all/5147.pdf,True,True,False,escuela de computacion,Escuela de Computación,Eugenio ScaliseCaracas,thesis_txt/5147.txt
5148,8-Mar-2017,Trazado de conos para el cálculo de iluminación global empleando sombreado de vóxeles,"Villegas Guedez, José Gabriel",73.57 MB,http://saber.ucv.ve/handle/10872/15012,http://saber.ucv.ve/bitstream/10872/15012/1/Tesis.pdf,,thesis_pdf_all/5148.pdf,True,True,False,escuela de computacion,Escuela de Computación,Esmitt RamirezCaracas,thesis_txt/5148.txt
5149,8-Mar-2017,"Desarrollo del entorno base y módulos transaccionales: gestión de procesos y seguimiento, para el sistema de información para gestión de la calidad (SIGC).","Jiménez Melo, Arturo Raúl",1.92 MB,http://saber.ucv.ve/handle/10872/15014,http://saber.ucv.ve/bitstream/10872/15014/1/Tesis_ArturoJimenez_20116026.pdf,,thesis_pdf_all/5149.pdf,True,True,False,escuela de computacion,Escuela de Computación,Jaime Parada,thesis_txt/5149.txt
5175,8-Mar-2017,Aplicación Web para la gestión de espacios físicos de la Facultad de Ciencias de la Universidad Central de Venezuela,"Boyer Jiménez, Giselle Desiree",3.86 MB,http://saber.ucv.ve/handle/10872/15017,http://saber.ucv.ve/bitstream/10872/15017/1/tesis.pdf,,thesis_pdf_all/5175.pdf,True,True,False,escuela de computacion,Escuela de Computación,Yosly Hernandez,thesis_txt/5175.txt
5177,8-Mar-2017,Evaluación de la seguridad informática y mitigación de vulnerabilidades en una infraestructura de red siguiendo los lineamientos propuestos por la especificación NIST SP 800-115,"Duran Guerra, Leonardo Jose",5.64 MB,http://saber.ucv.ve/handle/10872/15019,http://saber.ucv.ve/bitstream/10872/15019/1/TEG_18020023_Final.pdf,,thesis_pdf_all/5177.pdf,True,True,False,escuela de computacion,Escuela de Computación,Ana Morales,thesis_txt/5177.txt
5178,8-Mar-2017,Un motor de videojuego basado enWebGL,"Alvarez Sordo, Andrés; Zapata Conforto, Carlos Leopoldo",6.82 MB,http://saber.ucv.ve/handle/10872/15018,http://saber.ucv.ve/bitstream/10872/15018/1/Thesis.pdf,,thesis_pdf_all/5178.pdf,True,True,False,escuela de computacion,Escuela de Computación,Esmitt RamirezCaracas,thesis_txt/5178.txt
5182,13-Mar-2017,"Desarrollo de una aplicación de apoyo a un gestor de redes sociales, para la captura de datos desde la red social Twitter y su respaldo en una base de datos NoSQL","Guillen Pérez, Omar Napoleón",3.4 MB,http://saber.ucv.ve/handle/10872/15054,http://saber.ucv.ve/bitstream/10872/15054/1/TEG_GUILLEN_OMAR_18003562.pdf,,thesis_pdf_all/5182.pdf,True,True,False,escuela de computacion,Escuela de Computación,Franky Uzcategui,thesis_txt/5182.txt
5183,13-Mar-2017,Desarrollo de un sistema de inteligencia de negocio para la gestión de servicio comunitario,"Obelmejía, Amarilis",4.09 MB,http://saber.ucv.ve/handle/10872/15052,http://saber.ucv.ve/bitstream/10872/15052/1/Tesisimp.pdf,,thesis_pdf_all/5183.pdf,True,True,False,escuela de computacion,Escuela de Computación,Wuilfredo Rangel,thesis_txt/5183.txt
5184,13-Mar-2017,Plataforma de enrutamiento transaccional para múltiples canales de pago en un contexto multibanco: caso botón de pago,"Corro Escobar, Emily Rebeca",6.37 MB,http://saber.ucv.ve/handle/10872/15049,http://saber.ucv.ve/bitstream/10872/15049/1/TEG%201.2.6.pdf,,thesis_pdf_all/5184.pdf,True,True,False,escuela de computacion,Escuela de Computación,Aparicio Pena,thesis_txt/5184.txt
5185,13-Mar-2017,Desarrollo de una herramienta para verificación de criterios de accesibilidad en sitios Web-HEVAC,"Aguilera González, Ronald de Jesús",11.14 MB,http://saber.ucv.ve/handle/10872/15048,http://saber.ucv.ve/bitstream/10872/15048/1/Tesis_Ronald_Aguilera_Jun2012_conActa.pdf,,thesis_pdf_all/5185.pdf,True,True,False,escuela de computacion,Escuela de Computación,Yusneyi Yasmira Carballo Barrera,thesis_txt/5185.txt
5174,8-Mar-2017,Reconocimiento de patrones de registros de electrocardiografía dinámica de Holter 24 horas,"Colmenarez Castillo, Valentina",3.17 MB,http://saber.ucv.ve/handle/10872/15016,http://saber.ucv.ve/bitstream/10872/15016/1/tesis_Valentina.pdf,,thesis_pdf_all/5174.pdf,True,True,False,escuela de computacion,Escuela de Computación,Esteban Alvarez,thesis_txt/5174.txt
4571,26-Mar-2016,Sistema de evaluación para la nivelación de los cursos de la Coordinación de Extensión de la escuela de Idiomas Modernos de la UCV,"Díaz Rivas, Saraí Adriana; Rosales Pérez, Roger Jesús",2.78 MB,http://saber.ucv.ve/handle/10872/13812,http://saber.ucv.ve/bitstream/10872/13812/1/TEG%20-%20Sistema%20de%20evaluaci%c3%b3n%20para%20la%20nivelaci%c3%b3n%20de%20los%20cursos%20de%20la%20Coordinaci%c3%b3n%20de%20Extensi%c3%b3n%20de%20l.pdf,,thesis_pdf_all/4571.pdf,True,True,False,escuela de computacion,Escuela de Computación,Jossie Zambrano,thesis_txt/4571.txt
4573,26-Mar-2016,Aplicación para el reconocimiento de obras de arte: La Ciudad Universitaria de Caracas en tu dispositivo móvil,"Cruz Yoris, Andrés",3.53 MB,http://saber.ucv.ve/handle/10872/13814,http://saber.ucv.ve/bitstream/10872/13814/1/andres_cruz_19965431.pdf,,thesis_pdf_all/4573.pdf,True,True,False,escuela de computacion,Escuela de Computación,Yusneyi Y Carballo Barrera,thesis_txt/4573.txt
5445,28-Mar-2017,Desarrollo de aplicación web para la gestión de actividades de seminarios y de trabajos especiales de grado de la escuela de computación,"Ortiz Diago, Ignacio de Jesús; De Sousa Ramírez, Humberto David",6.63 MB,http://saber.ucv.ve/handle/10872/15482,http://saber.ucv.ve/bitstream/10872/15482/1/TEG%20V1.0.pdf,,thesis_pdf_all/5445.pdf,True,True,False,escuela de computacion,Escuela de Computación,Jossie Zambrano,thesis_txt/5445.txt
5341,22-Mar-2017,"Modelo de Gestión de Información, de un Instituto de Investigación, basado en ITIL. Caso de estudio: INABIO","Aguiar Adamez, María Josefina",3.25 MB,http://saber.ucv.ve/handle/10872/15302,http://saber.ucv.ve/bitstream/10872/15302/1/Tesis_final_Maria_Aguiar.pdf,,thesis_pdf_all/5341.pdf,True,True,False,escuela de computacion,Escuela de Computación,Omaira Rodriguez,thesis_txt/5341.txt
5351,22-Mar-2017,Sistema de información para encuestas simples basado en Computación móvil multiplataforma,"Bravo Sandoval, César Augusto",4.88 MB,http://saber.ucv.ve/handle/10872/15305,http://saber.ucv.ve/bitstream/10872/15305/1/Tesis%20Cesar%20Bravo.pdf,,thesis_pdf_all/5351.pdf,True,True,False,escuela de computacion,Escuela de Computación,Franky Uzcategui Polo,thesis_txt/5351.txt
5329,22-Mar-2017,Análisis de protocolos de enrutamiento en redes malladas inalámbricas con restricciones en el acceso a internet,"Network Simulator; Cordero Báez, Carlos Alberto",14.26 MB,http://saber.ucv.ve/handle/10872/15303,http://saber.ucv.ve/bitstream/10872/15303/1/Tesis%20-%20Carlos%20Cordero%20-%20Esc.%20Computaci%c3%b3n%20-%2027oct2014.pdf,,thesis_pdf_all/5329.pdf,True,True,False,escuela de computacion,Escuela de Computación,Maria Elena Villapol,thesis_txt/5329.txt
5348,22-Mar-2017,Desarrollo de un software educativo para la configuración de redes Wi-Fi,"Desantiago Goncalves, Anaís María",1.89 MB,http://saber.ucv.ve/handle/10872/15300,http://saber.ucv.ve/bitstream/10872/15300/1/TEG_AnaisDesantiago.pdf,,thesis_pdf_all/5348.pdf,True,True,False,escuela de computacion,Escuela de Computación,Villapol,thesis_txt/5348.txt
5349,22-Mar-2017,Automatización de los procesos asociados a la planificación docente en CONEST,"Montilla Medina, Josefina Johana",12.59 MB,http://saber.ucv.ve/handle/10872/15301,http://saber.ucv.ve/bitstream/10872/15301/1/Tesis_Josefina_Montilla_19018395.pdf,,thesis_pdf_all/5349.pdf,True,True,False,escuela de computacion,Escuela de Computación,Jossie ZambranoProf,thesis_txt/5349.txt
5350,22-Mar-2017,Fotomosaicos empleando descriptores visuales de MPEG-7 en la GPU,"Felipe Navarro, Víctor Javier",3.32 MB,http://saber.ucv.ve/handle/10872/15304,http://saber.ucv.ve/bitstream/10872/15304/1/teg_documento_victor_felipe.pdf,,thesis_pdf_all/5350.pdf,True,True,False,escuela de computacion,Escuela de Computación,Esmitt Ramirez Jacobo,thesis_txt/5350.txt
5387,24-Mar-2017,Sistema de evaluación para la nivelación de los cursos de la Coordinación de Extensión de la escuela de Idiomas Modernos de la UCV,"Díaz Rivas, Saraí Adriana; Rosales Pérez, Roger Jesús",2.78 MB,http://saber.ucv.ve/handle/10872/15368,http://saber.ucv.ve/bitstream/10872/15368/1/TEG%20-%20Sistema%20de%20evaluaci%c3%b3n%20para%20la%20nivelaci%c3%b3n%20de%20los%20cursos%20de%20la%20Coordinaci%c3%b3n%20de%20Extensi%c3%b3n%20de%20l.pdf,,thesis_pdf_all/5387.pdf,True,True,False,escuela de computacion,Escuela de Computación,Jossie Zambrano,thesis_txt/5387.txt
5386,24-Mar-2017,Sistema basado en conocimiento para recomendación de información turística,"Casanova M., Héctor E.",2.58 MB,http://saber.ucv.ve/handle/10872/15371,http://saber.ucv.ve/bitstream/10872/15371/1/Casanova%2c%20H%c3%a9ctor%20-%20TEG.pdf,,thesis_pdf_all/5386.pdf,True,True,False,escuela de computacion,Escuela de Computación,Nunez,thesis_txt/5386.txt
5385,24-Mar-2017,Despliegue de volúmenes utilizando tecnología XNA,"Bernal Oropeza, Edgar Alejandro",3.94 MB,http://saber.ucv.ve/handle/10872/15372,http://saber.ucv.ve/bitstream/10872/15372/1/Despliegue%20de%20Vol%c3%bamenes%20utilizando%20tecnolog%c3%ada%20XNA.pdf,,thesis_pdf_all/5385.pdf,True,True,False,escuela de computacion,Escuela de Computación,Ernesto Coto,thesis_txt/5385.txt
5368,23-Mar-2017,Automatización de procesos de solicitudes docentes y estudiantiles para el Sistema de Gestión Académica CONEST,"Carneiro B., Ysabella R.",9.54 MB,http://saber.ucv.ve/handle/10872/15315,http://saber.ucv.ve/bitstream/10872/15315/1/TEG_FINAL.pdf,,thesis_pdf_all/5368.pdf,True,True,False,escuela de computacion,Escuela de Computación,Jossie ZambranoProf,thesis_txt/5368.txt
5374,23-Mar-2017,"Desarrollo del portal web ""Biblioteca Central en Línea"" para la consulta de recursos electrónicos e información institucional de la Universidad Central de Venezuela","Camargo Castellanos, José Gregorio; Uzcátegui Kum, Alejandro David",2.05 MB,http://saber.ucv.ve/handle/10872/15316,http://saber.ucv.ve/bitstream/10872/15316/1/TEG_PortalWebBibliotecaCentralEnLinea_CamargoUzcategui.pdf,,thesis_pdf_all/5374.pdf,True,True,False,escuela de computacion,Escuela de Computación,Yusneyi Yasmira Carballo Barrera,thesis_txt/5374.txt
5375,23-Mar-2017,"Desarrollo de los módulos iconografía musical, música impresa y música manuscrita del proyecto biblioteca virtual musicológica Juan Meserón Escuela de Artes de la Universidad Central de Venezuela","Gamboa Morales, María Angélica",5.12 MB,http://saber.ucv.ve/handle/10872/15313,http://saber.ucv.ve/bitstream/10872/15313/1/Documento_TesisIconografiaMusical_Partituras_MariaGamboaV2.pdf,,thesis_pdf_all/5375.pdf,True,True,False,escuela de computacion,Escuela de Computación,Yusneyi Y Carballo Barrera,thesis_txt/5375.txt
5376,23-Mar-2017,Desarrollo del portal web “AbyaYala” orientado a la recopilación y preservación de la lingüística y manifestaciones artísticas de etnias indígenas venezolanas.,"Da Silva Sambade, Leonardo Alberto; Galarza Justo, Javier Eduardo",6.83 MB,http://saber.ucv.ve/handle/10872/15314,http://saber.ucv.ve/bitstream/10872/15314/1/Tesis_LeonardoDaSilva_JavierGalarza_V29-09-14_acta.pdf,,thesis_pdf_all/5376.pdf,True,True,False,escuela de computacion,Escuela de Computación,Yusneyi Yasmira Carballo Barrera,thesis_txt/5376.txt
5729,25-May-2017,Generato: generador de sitios web administrativos basado en la ingeniería de reverso al modelo de datos,"Gutiérrez Pedrón, Raizulina; Velásquez Silva, Reinaldo",2.91 MB,http://saber.ucv.ve/handle/10872/15893,http://saber.ucv.ve/bitstream/10872/15893/1/DOCUMENTO%20DE%20TESIS%20Generato.pdf,,thesis_pdf_all/5729.pdf,True,True,False,escuela de computacion,Escuela de Computación,Sergio Rivas,thesis_txt/5729.txt
5389,24-Mar-2017,Aplicación web de apoyo para abogados litigantes en Venezuela,"Dordelly Ruiz, Anngy Rakel",3.04 MB,http://saber.ucv.ve/handle/10872/15358,http://saber.ucv.ve/bitstream/10872/15358/1/Tesis_Anngy_Dordelly_vDefinitiva.pdf,,thesis_pdf_all/5389.pdf,True,True,False,escuela de computacion,Escuela de Computación,Zenaida Castillo,thesis_txt/5389.txt
5393,27-Mar-2017,Desarrollo de una solución de gestión de procesos de negocio para la automatización del proceso de tramitación de reembolsos en el área salud,"Melville Pérez, Rosa Aracy",4.26 MB,http://saber.ucv.ve/handle/10872/15379,http://saber.ucv.ve/bitstream/10872/15379/1/TEG%20-%20Rosa%20Melville.pdf,,thesis_pdf_all/5393.pdf,True,True,False,escuela de computacion,Escuela de Computación,Paola Saputelli,thesis_txt/5393.txt
5394,27-Mar-2017,Sistema de gestión de pasantías para la Escuela de Computación,"Montes Pérez, Félix D.; Florville, Juan Carlos",2.86 MB,http://saber.ucv.ve/handle/10872/15380,http://saber.ucv.ve/bitstream/10872/15380/1/SIGEPAS-Felix_Montes_y_Juan_Florville.pdf,,thesis_pdf_all/5394.pdf,True,True,False,escuela de computacion,Escuela de Computación,Antonio Silva,thesis_txt/5394.txt
5396,27-Mar-2017,Desarrollo del proceso de formulación de indicadores de desempeño mediante una plataforma de Gestión de Procesos de Negocio (BPM) basada en Software Libre,"Manzanilla Belandria, José Luis",6.98 MB,http://saber.ucv.ve/handle/10872/15382,http://saber.ucv.ve/bitstream/10872/15382/3/Tesis_Jose_Luis_Manzanilla_Computacion_I-2013.pdf,,thesis_pdf_all/5396.pdf,True,True,False,escuela de computacion,Escuela de Computación,Franky Uzcategui,thesis_txt/5396.txt
5398,27-Mar-2017,Desarrollo de herramientas de gestión de conocimiento para el sistema de administración de aprendizaje moodle,"Meneses Hernández, Josibel",2.74 MB,http://saber.ucv.ve/handle/10872/15384,http://saber.ucv.ve/bitstream/10872/15384/1/tesis-vFINALdocx.pdf,,thesis_pdf_all/5398.pdf,True,True,False,escuela de computacion,Escuela de Computación,"Silva ,",thesis_txt/5398.txt
5400,27-Mar-2017,Desarrollo de una aplicación web orientada a niños de 7 a 9 años de edad para el manejo de vídeos usando la tecnología de youtube,"Arnó, María Gabriela; Aguilar, Kelly",3.31 MB,http://saber.ucv.ve/handle/10872/15386,http://saber.ucv.ve/bitstream/10872/15386/4/Tesis%20Aguilar%26Arn%c3%b3.pdf,,thesis_pdf_all/5400.pdf,True,True,False,escuela de computacion,Escuela de Computación,Antonio Silva,thesis_txt/5400.txt
